date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:11	17028/17028	---M-Z	200	added ('OK')	text/css	etag:%224284-57d4c6a1e4d59-gzip%22	http://wadhwagroupprojects.in/atmosphere/css/hover.css	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/css/hover.css	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:11	24423/24423	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202019%2014:29:50%20GMT	http://wadhwagroupprojects.in/atmosphere/terms-and-conditions.php	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/terms-and-conditions.php	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:13	5285/5285	---M--	200	added ('OK')	image/png	etag:%2214a5-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/gamepad.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/gamepad.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:13	5659/5659	---M--	200	added ('OK')	image/png	etag:%22161b-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/park.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/park.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:15	5210/5210	---M--	200	added ('OK')	image/png	etag:%22145a-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/hall.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/hall.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:15	4954/4954	---M--	200	added ('OK')	image/png	etag:%22135a-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/road.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/road.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:22	87093/87093	---M--	200	added ('OK')	image/jpeg	etag:%2215435-57d4c6a1f7639%22	http://wadhwagroupprojects.in/atmosphere/images/overview.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/overview.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:24	137442/137442	---M--	200	added ('OK')	image/svg+xml	etag:%22218e2-57d4c6a1e6c99%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.svg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.svg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:26	62930/62930	---M--	200	added ('OK')	image/png	etag:%22f5d2-57d4c6a1f85d9%22	http://wadhwagroupprojects.in/atmosphere/intl-tel-input/img/flags.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/intl-tel-input/img/flags.png	(from http://wadhwagroupprojects.in/atmosphere/intl-tel-input/css/intlTelInput.css)
19:58:26	138722/138722	---M--	200	added ('OK')	image/jpeg	etag:%2221de2-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/amenities.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/amenities.jpg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:26	62930/62930	---M--	200	added ('OK')	image/png	etag:%22f5d2-57d4c6a1f85d9%22	http://wadhwagroupprojects.in/atmosphere/intl-tel-input/img/flags%402x.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/intl-tel-input/img/flags@2x.png	(from http://wadhwagroupprojects.in/atmosphere/intl-tel-input/css/intlTelInput.css)
19:58:27	17397/17397	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2243f5-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.eot?	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Boldd41d.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:29	14564/14564	---M--	200	added ('OK')	text/html	etag:%2238e4-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.woff2	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.woff2	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:29	116633/116633	---M--	200	added ('OK')	image/svg+xml	etag:%221c799-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.svg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.svg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:30	54123/54123	---M--	200	added ('OK')	image/svg+xml	etag:%22d36b-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.svg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.svg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:33	2034/2034	---M-Z	200	added ('OK')	application/javascript	etag:%227f2-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/number.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/number.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:33	4717/4717	---M--	200	added ('OK')	image/png	etag:%22126d-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/parking.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/parking.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:35	14604/14604	---M--	200	added ('OK')	text/html	etag:%22390c-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.woff2	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.woff2	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:37	68621/68621	---M-Z	200	added ('OK')	application/javascript	etag:%2210c0d-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/intl-tel-input/js/intlTelInput.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/intl-tel-input/js/intlTelInput.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:46	118125/118125	---M--	200	added ('OK')	image/jpeg	etag:%221cd6d-57d4c6a1eab19%22	http://wadhwagroupprojects.in/atmosphere/images/contact-bg.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/contact-bg.jpg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:48	105142/105142	---M--	200	added ('OK')	image/jpeg	etag:%2219ab6-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/SpecificationsBG.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/SpecificationsBG.jpg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:59:02	483026/483026	---M--	200	added ('OK')	image/jpeg	etag:%2275ed2-58bab58670df9%22	http://wadhwagroupprojects.in/atmosphere/images/panoroma.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/panoroma.jpg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:59:04	108470/108470	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202019%2014:30:42%20GMT	http://wadhwagroupprojects.in/atmosphere/index.php	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/index.php	(from http://wadhwagroupprojects.in/atmosphere/terms-and-conditions.php)
